,,
الباركود,اسم الصنف,سعر البيع
6281060043617,سيزار عصير مانجو 250 مل,60.00
3052911632013,مونين سيرب بلوبيرى 700 ملل,580.00
9002490100056,ريدبل زجاج 330 مم,220.00
90153440,تويست اند درينك توت 200 مل,45.00
6281060041019,سيزار عصير برتقال & جزر 250 مل,60.00
6281060056518,سيزار عصير برتقال 250 مل,60.00
4711476002431,بيو بو كوفى اوريجينال 240 مل,50.00
90153488,تويست اند درينك فراوله 200 مل,45.00
76406008155,جومكس عصير جوزهند 310 مل,90.00
8056249560982,مشروب بوبل تروبيكال 360 جم,220.00
6281060101980,سيزار عصير تفاح 250 مل,60.00
6224003818095,زيرو فيت اوه عصير مانجو 290 مل,15.00
6224011241090,بيناكولا لادا v7 300 ملل,20.00
6281020318335,لونا قهوه مثلجه موكا 195 جم,75.00
9002490100056,ريدبل زجاج 330 مم,220.00
22150,زجاجه مياه زمزم 330 ملل,150.00
3052910023621,مونين سيرب بينا كولادا 700 ملل,580.00
8936177704644,مياه جوز الهند النقي 330 ملل,75.00
11101478,كوفي وانس انواع 1 ق,350.00
6224003818125,زيرو فيت اوه عصير جوافه 290 مل,20.00
3052911436031,مونين سيرب كراميل شوجر فرى 700 ملل,600.00
3052911286797,مونين سيرب كراميل شوجر فرى 250 ملل,300.00
8850227021171,تاي مشروب جوزهند 520 مل,150.00
3052911436048,مونين سيرب فانيليا شوجر فرى 700 ملل,600.00
9002490100056,ريدبل زجاج 330 مم,220.00
4987035481911,مشروب فيتامين سي اليابانى 12 ملل,35.00
4711476002684,بيو بو كوفى كابتشينو 240 مل,50.00
4711476002783,بيو بو كوفى فانيلا 240 مل,50.00
8056249561019,مشروب بوبل خوخ 360 جم,220.00
90153419,تويست اند درينك كرز 200 مل,45.00
6287006530012,كيف المسافر بالهيل 1 لتر,150.00
6223004403859,فرابيه سبانيش لاتيه 35 جم,20.00
6223004403927,فرابيه شيكولاته بندق 35 جم,20.00
6223004403026,فرابيه كراميل 35 جم,20.00
6223004403033,فرابيه كوفي 35 جم,20.00
8699415433156,محبوبه سحلب 20 جم,25.00
5056357906255,مالتيزرس هوت شوكليت 225 جم,300.00
6773505593059,مشروب طاقه CR7 - شيري 591 مل,70.00
6773505593035,مشروب طاقه CR7 - لمون & نعناع 591 مل,70.00
6773505593233,مشروب طاقه CR7 - زيرو ليمون نعناع 591 مل,70.00
6773505593219,مشروب طاقه CR7 - زيرو برتقال 591 مل,70.00
6773505593240,مشروب طاقه CR7 - زيرو عنب 591 مل,70.00
5999884034469,هييل مشروب طاقه 250 مل,35.00
8697459290445,اوبر مشروب طاقه 250 مل,60.00
6773505593226,مشروب طاقه CR7 - زيرو ميكس بيري 591 مل,70.00
6773505593042,مشروب طاقه CR7 - عنب 591 مل,70.00
6773505593264,مشروب طاقه CR7 - زيرو بينك ليموناده 591 مل,70.00
6773505593011,مشروب طاقه CR7 - برتقال 591 مل,70.00
6773505593004,مشروب طاقه CR7 - بلوبيري 591مل,70.00
6773505593202,مشروب طاقه CR7 - بلوبيري 591 مل,70.00
6773505593028,مشروب طاقه CR7 - ميكس بيري 591 مل,70.00
8429359712532,اب جريد هيدريشن ازرق 50مل,150.00
5449000330680,باوريد مشروب طاقه 500 مل,35.00
6773505593066,مشروب طاقه CR7 - ليموناده بينك 591 مل,70.00
6224009981014,اديو موهيتو 350 مل,20.00
6224009981458,اديو ليمون & توت & نعناع 350 مل,20.00
6224009981045,اديو كولا 350 مل,20.00
6270290000125,فلاش مشروب غازي -لبني 250 مل,130.00
6224009981083,اديو يوسفي & مندرين 350 مل,20.00
12000803079,شاني فواكهه 250 مل,90.00
12000804502,ميرندا حمضيات 250 مل,100.00
6223001361046,ماونتن ديو 320 مل,20.00
12000801655,بيبسي 150 مل,50.00
6224009981441,اديو ليمون & فراوله 350 مل,20.00
6224009981069,اديو توت احمر 350 مل,20.00
6224009981076,اديو عنب & توت 350 مل,20.00
6270290000286,فلاش مشروب غازي - بينك 250 مل,130.00
12000803055,شاني فواكهه 150 مل,40.00
6224009981021,اديو ليمون & زنجبيل 350 مل,20.00
8005533010504,ترينكيتو مشروب فراوله 70 مل,30.00
5011061105042,بيج ليك ساور كاندي بلو 60 مل,65.00
5011053019302,مصاصة بوش بوب بالكشمش الاسود,50.00
5011053021404,مصاصة بوش بوب بالكولا,50.00
53993540,تورنادو لولي بوب بينك 1 ق,25.00
53993564,تورنادو لولي بوب ساور توت 32 جم,30.00
53993533,تورنادو لولي بوب اصفر 1 ق,30.00
6923450542903,كاندي مصاصه مسدس 3 جم,65.00
5011061105066,بيج ليك ساور كاندي بربيل 60 مل,70.00
10,تشوبا تشوبس مصاصه 9.3 جم,10.00
53993571,مصاصه تورنادو بوبس ساور 1 ق,30.00
15,بيج بوم مصاصه اطعم - 1 ق,15.00
6931722316695,لعبة مصاصة مسدس10 جم,85.00
74305001321,براج خل تفاح 946 مل,700.00
8028277007357,مازا خل تفاح 1 لتر,250.00
8000066448787,خل بلسمك,300.00
20041663,نيكس انشوجه زيت يوناني 140 جم,180.00
6291021765502,جبنه بوك كريمى 240 جم,250.00
8076809572569,باريلا بيستو فيجان 195 جم,70.00
74305001161,براج خل تفاح 473 مل,450.00
821522461236,اتيكا ورق عنب 280 جم,70.00
5711953153105,شيدر مطبوخه كرافت صفيح 100 جم,100.00
8410134053902,فرجاتا زيتون محشى فلفل احمر 350 جم,200.00
6263083201090,صديق زعفران 1 جم,200.00
6253805187467,دوبلين لوتس 1ك,560.00
6260485000849,زعفران ايرانى 1 جم,200.00
6291021778908,جبنه بوك الاصليه 500 جرام,600.00
8076809517881,باريلا بيستو ريكوتا & عين جمل 190 جم,70.00
6084012090444,كرافت شيدر مطبوخه صفيح 100 جم,100.00
8690804413667,صنتات ورق عنب 280 جم,70.00
9300602357658,دولمادس ورق عنب 280 جم,65.00
6281100031123,رنا شطه خضراء هالبينو 100 مل,100.00
8011459000741,اسبراجوص ابيض مقشور 330 جم,300.00
6281020173187,لونا حليب بوفيه 410 جم,85.00
6281100032052,رنا خل التفاح 474 مل,100.00
5760466738095,جبنة بوك 240 جم,250.00
6132500711125,المرجان كريمة البندق المحمص 200 جم,185.00
6281016958323,شيبسي البطل تيكيتا 65 جم,70.00
4088500657814,ميلساني كريم شانتيه سبراي 250 مل,320.00
8410134107063,فرجاتا زيتون محشى كابر,150.00
6271028091606,الصيداوي طحينه سمسم بيضاء 500 جم,300.00
4056489906117,نيكس تونه سلطه هاي بروتين 170 جم,350.00
6084012090192,كرافت تشدر جبنة قابلة للدهن 230 جم,260.00
4056489906100,نيكس تونه سلطه 140 جم,300.00
6281048108918,جبنة بوك 240 جم,250.00
8906090543163,الطاهي مسحوق كاري 500 جم,200.00
7500810001592,تاكيس ويف فيجو 71 جم,180.00
8410134082056,فرجاتا زيتون محشى الموند 200 جم,150.00
5711953164088,جبنة بوك 240 جم,250.00
8410134053704,فرجاتا زيتون محشى سلمون 350 جم,200.00
8410134107100,فرجاتا زيتون محشى جبنة ريكفورد 200 جم,150.00
6281020293236,لونا حليب مكثف محلي 370 جم,120.00
840370900636,كرافت جبنة بارمزان بودر 85 جم,450.00
6281016731612,شيبسى البطل فلفل حار 110جم,90.00
6271028091576,الصيداوي طحينه سمسم بيضاء 250 جم,200.00
150,الوزان تونا قطعه كامله دوار شمس 160 جم,150.00
6223003391355,دريا ارز بسمتى ذهبي 1 كجم,75.00
8410134002580,فرجاتا زيتون محشى تونه 300 جم,170.00
2654198498415,محمد ساكتى زعفران 1 جم,200.00
8410134106950,فرجاتا زيتون محشى هالبينو,150.00
34000052004,هيرشيز كاكاو غير محلي 226 جم,650.00
6281016012209,ميموريز دايجيستيف 250 جم,65.00
8410134603800,فرجاتا كابريس 99 جم,150.00
6281016900506,شيبسى البطل جبنة 110جم,90.00
6084012090475,كرافت جبنة شيدر 190 جم,200.00
6223003391331,دريا ارز بسمتى ابيض 1 كجم,75.00
6281016900469,شيبسى البطل كاتشب 110جم,90.00
6281020172647,لونا حليب بوفيه 170 جم,65.00
717273501874,امريكان جاردين صويا صوص 295 مل,200.00
21000067060,كرافت مكرونه ماك & تشيز 206 جم,160.00
6261108045704,نوفين زعفران 1 جم,200.00
5760466738040,جبنه بوك الاصليه 500 جرام,600.00
21000028092,كرافت ماك & تشيز 206 جم,200.00
6271006711717,الوزان تونه قطعه واحده زيت دوار شمس 160 جم,150.00
11210000018,تاباسكو صوص حار 59 مل,200.00
4056489722595,نيكس انشوجه 84 جم,350.00
6132500711040,المرجان كريمه البندق المحمص 700 جم,500.00
4056489664567,كولو جران سكر دايت 1200 ق - 72 جم,250.00
6281048103104,بوك قشطه قيمر 250 مل,85.00
6261683700456,فرمند زعفران 1 جم,200.00
6253805187528,دوبلين فسدق 1ك,750.00
6084012090161,كرافت جبنه شيدر 140 جم,200.00
6225000660144,مستر فرايز ميكس اورجينال 400 جم,70.00
6225000660137,مستر فرايز ميكس سبايسي 400 جم,70.00
11110633,مقرمشات بالوزن,0.00
8001200045091,مكرونة اجينيسي لينجوين 500 جم,160.00
111101159,مكسرات ميكس بالوزن,0.00
111103699,قمر الدين بونبون بالوزن,0.00
50340369,بيكان بالقشر 500 جم,600.00
111101983,لوز غير محمص 18/20 بالوزن,0.00
11110774,فستق امريكي محمص بالوزن,0.00
6225000559523,الاحلام تمر هندي 300 جم,100.00
111101652,بندق محمص بالوزن,0.00
111102351,مكاديميا اطعم 500 جم - اجرو فارم,550.00
111102352,مكاديميا فانيلا بالوزن,0.00
111101985,مشمشيه رقم 1 بالوزن,0.00
11110775,لوز جامبو محمص بالوزن,0.00
6210701588095,الاحلام قمر الدين 400 جم,120.00
111102045,تين سوري رقم 7 بالوزن,0.00
111101984,قراصيا مخليه بالوزن,0.00
6225000394810,السعيد تين مجفف 300 جم,170.00
111101653,كاجو 240 مدخن بالوزن,0.00
11110776,عين جمل امريكي بالوزن,0.00
11110648,كاجو 180 بالوزن,0.00
5000204893762,منظف جوديردز فضي 125 ملل,400.00
4606068296032,كافيار اولينتا من سمك الحفش 220 جم,400.00
4606068296025,كافيار اولينتا من سمك السلمون 220 جم,400.00
6224002622068,Vie فراوله بسكويت 70 جم,90.00
4711931037091,رويال موتشي فانيلا كريمي 8 ق - 120 جم,160.00
6224002622013,Vie زبده كارميل 70 جم,90.00
4711931037015,رويال موتشي شوكليت 8 ق - 120 جم,160.00
4711931036988,رويال موتشي زبده فول سوداني 8 ق - 120 جم,160.00
6224002622037,Vie كرسبى & زبده لوز,90.00
6224002300140,سموتشي بينا كولادا 6 ق - 192 جم,200.00
4711931037008,رويال موتشي مينت شوكليت شيب 8 ق - 120 جم,160.00
4711931037060,رويال موتشي تشيز كيك فراوله 8 ق - 120 جم,160.00
4711931037077,رويال موتشي تراميسو & كريمي 8 ق - 120 جم,160.00
4711931036995,رويال موتشي كراميل مملح 8 ق - 120 جم,160.00
6224002622051,Vie كوكيز كريم 70 جم,90.00
4711931037107,رويال موتشي كريمي ماتشا لاتيه 8 ق - 120 جم,160.00
6224002622020,Vie موكا & زبده لوز 70 جم,90.00
4711931037084,رويال موتشي مابيل بان كيك 8 ق - 120 جم,160.00
6224002622044,Vie جوز هند & توت 70 جم,90.00
4711931036971,رويال موتشي كريمي جوزهند 8 ق - 120 جم,160.00
8850389103135,موجو موجو برتقال 320 مل,55.00
8850389106280,موجو موجو خوخ 320 مل,55.00
8850389103173,موجو موجو اناناس 320 مل,55.00
8850389103142,موجو موجو فراوله 320 مل,55.00
8850389103159,موجو موجو ليتشي 320 مل,55.00
8850389103166,موجو موجو مانجو 320 مل,55.00
8850389106273,موجو موجو جوزهند 320 مل,55.00
8850389112878,موجو موجو باشون فروت 320 مل,55.00
8850389116487,موجو موجو راسبيري 320 مل,55.00
8850389116753,موجو موجو بطيخ 320 مل,55.00
8850389103180,موجو موجو عنب 320 مل,55.00
8850389115367,موجو موجو بلاك كرانت 320 مل,55.00
6223013120075,موسي توت احمر 275 مل,25.00
6223013120105,موسي توت متلج 275 مل,25.00
6223013120167,موسي فراوله 275 مل,25.00
6223013120013,موسي خوخ 275 مل,25.00
6223013120044,موسي تفاح 275 مل,25.00
6223013120259,موسي اناناس 275 مل,25.00
6223013120198,موسي ليمون نعناع 275 مل,25.00
5060751216551,مونستر ماريبسو 500 مل,200.00
5060896627519,مونستر اناناس ابيض 500 مل,200.00
5060337501804,مونستر ابيض 500 مل,200.00
5060947540002,مونستر ايس ليموناده 500 مل,200.00
5060896625126,مونستر مانجو لوكو 500 مل,60.00
5060896627472,مونستر بطيخ 500 مل,200.00
5060947540040,مونستر بيبلين بانش 500 مل,200.00
5060751211693,مونستر باسيفك بانش 500 مل,200.00
5060896621661,مونستر مشروب طاقه الترا 500 مل,60.00
5060896622200,مونستر بطيخ زيرو شوجر 500 مل,200.00
5060166698874,مونستر اسود 500 مل,200.00
5060751212652,مونستر مشروب طاقه 500 مل,60.00
